"state.abb","fips","county_name","pslave1860","longitude","latitude","coarea00","coarea","rugged","land.ineq1860","sfarmprop1860","totpop1860","fvalpc1860","fvalpac1860","acimp1860","fbprop1860","rail1860","water1860","sprop1850","sprop","cottonsuit","nmatch.diff.20","blkprop1870","blkprop20","blkprop40","blkprop70","blkprop00","blkprop2010","totpop00","highsch90","unemp","medinc00","wbincratio00","slavesperhouse","s.mortrate","w.mortrate","livstock","livstock1870","farmval","farmval1870","totpop1880","totpop1890","totpop10","totpop20","totpop30","totpop40","totpop50","lynchings","lynchrate","tractors40","tractors30","blklwage1940","whtlwage1940","btenantprop25","wtenantprop25","coacres25","bfarmerownerprop25","wfarmerownerprop25","sprop.1","land.ineq","sfarmprop","totpop","fvalpc","acimp","fbprop","rail","water","pdem1840","pdem1844","pdem1848","pdem1852","pdem1856","pdem1860","pdem1864","pdem1868","pdem1872","pdem1876","pdem1880","pdem1884","pdem1888","pdem1892","pdem1896","pdem1900","pdem1904","pdem1908","pdem1912","pdem1916","pdem1920","pdem1924","pdem1928","pdem1932","pdem1936","pdem1940","pdem1944","pdem1948","pdem1952","pdem1956","pdem1960","pdem1964","breckinridge1860","wallace68.alt","thurmond48","wht.obama.vote","stot1860","whtot1860","wbincratio2014","w.med.income2014","b.med.income2014","outflow","inflow","dem","rep","affirm","resent","sample.size","sample.size.res"
"TN",47157,"Shelby",0.352511852283124,-89.8956906186045,35.1837320418761,0.200972815822983,755,16.039924621582,0.496213716285756,0.319371727748691,48092,196.045267404142,70.1347095142453,134430,0.00573900024952175,1,1,0.460891613441602,0.352511852283124,0.540179310344828,1,0.479719290895284,0.443346355099993,0.433364968597348,0.368650746384419,0.485612921628753,0.521084597108374,897472,75.0999984741211,3.8,34583,1.81812090004938,4.66199015471167,1232.82014982599,1380.3830076796,1126049,1418349,9428209,9987974,78430,112740,191439,223216,306482,358250,482393,18,8.06393806895563e-05,0.081141810918775,0.0331616729088639,6.21460809842219,7.09007683577609,88.28125,42.8854538248117,512640,0.0911458333333333,0.502972651605232,0.352511852283124,0.496213716285756,0.319371727748691,48092,196.045267404142,134430,0.00573900024952175,1,1,41.7999992370605,45.4000015258789,46.7999992370605,47.2000007629395,49.2000007629395,43.7999992370605,1.5,0,42.9000015258789,51.2000007629395,46.2000007629395,45.4000015258789,59,82.0999984741211,51.2000007629395,62.5,75.5999984741211,68.9000015258789,63.9000015258789,69.9000015258789,64.3000030517578,59.4000015258789,60,84.8000030517578,96.5999984741211,88.5999984741211,81.6999969482422,36.5999984741211,52.3499984741211,45.9500007629395,48.8400001525879,52.5800018310547,11,31.2357292323714,40.5,0.305586935592819,16953,30861,1.96374784213346,65978,33598,175691,173133,0.381879548189946,0.452066517907413,0.311059561923962,3.95751122267523,172.18195065157,64.7909386140941
"TN",47159,"Smith",0.258482606834994,-85.9567088977736,36.250526822631,0.0844774614751662,314,45.8629341125488,0.533970433568346,0.459800664451827,14123.8455387314,266.439261478266,36.9068636998772,101963.336824668,0.00696949318334658,0,1,0.245329133174017,0.258482606834994,0.272811538461538,0,0.221082906089784,0.0970584802147776,0.0637849888531087,0.0579582700455672,0.025293586269196,0.0213920484190754,17712,54.2000007629395,3.9,32077,1.28688612673282,5.6968992248062,1206.24408703879,873.907615480649,1098544,1096202,4358147,3182929,17799,18404,18548,17134,15473,16148,14098,1,5.83634878020311e-05,0.0384615384615385,0.0253378378378378,3.58351893845611,5.73657229747919,66.9565217391304,41.5830945558739,189440,0.234782608695652,0.466690544412607,0.258482606834994,0.535773358542903,0.459800664451827,16357,266.439261478266,118085,0.00696949318334658,0,1,20.6000003814697,25.2999992370605,23.2000007629395,23,31.3999996185303,2.79999995231628,NA,0,65.1999969482422,72.9000015258789,62.2000007629395,63.7999992370605,65.6999969482422,54.2000007629395,68.9000015258789,61.2000007629395,55.4000015258789,59.0999984741211,62.7999992370605,70,61.4000015258789,70.4000015258789,55.2999992370605,77.0999984741211,76.6999969482422,77.1999969482422,70.0999984741211,62.4000015258789,64.6100006103516,69.7300033569336,59.3800010681152,73.0199966430664,28.7000007629395,24.5703942075623,9.69999980926514,0.384836036265107,3650.7684133861,10374.6410801405,1.31268672168486,44378,33807,2548,2713,0.142569962468907,0.341987493829664,0.0398618656116481,4.80510549787229,19.8912914525118,12.151172276332
"TN",47161,"Stewart",0.244037995149555,-87.8384722852615,36.5011901658055,0.128501043502997,458,29.0930118560791,0.526664695911007,0.560801144492132,7898.05563190969,112.001717865804,26.4174134807894,33485.32963747,0.00767987065481002,0,1,0.264944953184484,0.244037995149555,0.3557725,1,0.224644313170813,0.0828559738134206,0.0366078677393166,0.025276677141686,0.0128536782538399,0.0141098769138397,12370,58.9000015258789,8.2,28473,1.93093777388256,3.62745098039216,1821.94616977226,783.360345759049,414138,461870,1108369,803838,12690,12193,14860,14664,13278,13549,9175,1,6.81942171303873e-05,0.0581095041322314,0.0375835189309577,NA,5.29831736654804,69.4214876033058,38.8940520446097,287360,0.239669421487603,0.546933085501859,0.244037995149555,0.533877061114594,0.560801144492132,9896,112.001717865804,41956,0.00767987065481002,0,1,58.4000015258789,57.5999984741211,55.0999984741211,65.3000030517578,59.5999984741211,3.09999990463257,NA,0,75.6999969482422,80.3000030517578,71.5999984741211,71.5999984741211,70.4000015258789,63.2999992370605,71.4000015258789,65.9000015258789,65.0999984741211,64.5,67.3000030517578,73.0999984741211,72.9000015258789,82.5999984741211,75.8000030517578,88.8000030517578,84.6999969482422,87.4000015258789,85.0999984741211,81.4000015258789,76.8600006103516,78.629997253418,75.8499984741211,84.7099990844727,54.5,22.3810281860558,4.80000019073486,0.450969456382665,1927.4256619909,5909.17581837706,1.33193437619229,41892,31452,1751,1603,0.240224872002911,0.759775127997089,0,NA,3.75851799141146,0
"TN",47163,"Sullivan",0.0792502951593861,-82.3041852749817,36.5129006720769,0.111990423763002,413,129.678817749023,0.380570150613776,0.178694158075601,13552,206.08050472255,29.657665024212,94168,0.0124704840613932,1,0,0.0855050246976665,0.0792502951593861,0.3384,0,0.0652405602923264,0.0466366970958934,0.0317579793008613,0.0254066237856262,0.0188698970257697,0.0212277535820639,153048,66.8000030517578,4.2,33199,1.57139543514567,5.94736842105263,1117.31843575419,747.420586562678,602550,593487,2792803,2434109,18321,20879,28120,36259,51087,69085,95063,1,2.75793596072699e-05,0.0383323598130841,0.0318950688073395,5.89715386763674,6.84161547647759,23.0769230769231,21.7830609212481,279040,0.461538461538462,0.692124814264487,0.0792502951593861,0.380570150613776,0.178694158075601,13552,206.08050472255,94168,0.0124704840613932,1,0,80.9000015258789,81.4000015258789,75.9000015258789,81.0999984741211,72.9000015258789,3.20000004768372,NA,0,68.5,66,65.1999969482422,62,59.7999992370605,60.7000007629395,56,57.4000015258789,57.7000007629395,56.2000007629395,57.0999984741211,59.2999992370605,54.5999984741211,59.0999984741211,43.7000007629395,63,64,63.2999992370605,54.5,50.4000015258789,42.9799995422363,42.0900001525879,39.1800003051758,52.4099998474121,71.4000015258789,14.9235645041014,3.09999990463257,0.282398583942611,1074,12309,1.33452099497186,40077,30031,24078,23176,0.430214928491119,0.443932016100524,0.260898835429429,4.40319936069861,75.7862183096346,32.8826616578115
"TN",47165,"Sumner",0.349523377212892,-86.4603302057225,36.4693824289134,0.141423020370825,529,45.1296310424805,0.491168648700328,0.396437994722955,20100.1512359941,289.064729913754,45.2980893713278,128266.884296801,0.00467544257830232,0,1,0.352423295329489,0.349523377212892,0.385588636363636,1,0.327991227700224,0.170853183196189,0.134600690730157,0.0767475849285281,0.0578003664267262,0.0641850042018114,130449,70.5999984741211,2.7,42571,1.52037403811812,5.03926491994178,1246.75324675325,829.408870457581,1596720,1435431,6368096,5167581,23625,23668,25621,27708,28622,32719,33533,4,0.00014436263894904,0.0784080615942029,0.0464829749103943,5.7037824746562,5.7037824746562,32.0093457943925,31.190650109569,357120,0.61214953271028,0.64572680788897,0.349523377212892,0.493261575011286,0.396437994722955,22030,289.064729913754,140582,0.00467544257830232,1,1,68.5999984741211,69.5999984741211,68.4000015258789,65.5,68.8000030517578,5.59999990463257,10.1000003814697,0,64.3000030517578,72,72.5999984741211,69.6999969482422,69.3000030517578,59.7999992370605,67.9000015258789,75.6999969482422,76.5999984741211,77,72.9000015258789,78.3000030517578,74,84.3000030517578,70.8000030517578,90.5,85.8000030517578,80.8000030517578,80.3000030517578,73.6999969482422,71.3899993896484,77.3300018310547,65.1600036621094,72.5800018310547,61.7999992370605,38.1970284563082,10.3000001907349,0.285244619352,7025.47274249454,12980.7013905805,1.26896858988639,56964,44890,23303,28046,0.243664662408498,0.674764161572908,0.14643450493677,4.27696305454209,66.3460713682503,33.1366664596927
"TN",47167,"Tipton",0.493974778141056,-89.7600384596973,35.4964018572859,0.122278287499455,459,19.1121463775635,0.556455215851357,0.450222882615156,10705,233.453339560953,38.1137410401098,65570,0.000840728631480617,1,1,0.471700236300214,0.493974778141056,0.515721428571429,0,0.462980381617845,0.43423226915196,0.391888999857326,0.324631263169173,0.198981880595268,0.187439629344641,51271,61.7999992370605,3.4,32845,1.7563598519889,4.8343312276847,3403.93343419062,3161.98224852071,640992,600109,2499118,2236745,21033,24271,29459,30258,27498,28036,29782,0,0,0.0945005458515284,0.0201498868778281,5.25749537202778,5.7037824746562,85.4739203589456,57.1815718157182,282880,0.101514301738643,0.336946702800361,0.493974778141056,0.556455215851357,0.450222882615156,10705,233.453339560953,65570,0.000840728631480617,1,1,50.5999984741211,58.2000007629395,57.7999992370605,61.2999992370605,61,52.4000015258789,NA,0,52,53.2000007629395,53.7999992370605,50.5999984741211,61.2999992370605,62.2999992370605,51.0999984741211,58.5,64,61,56.5,85.5,74.5999984741211,87.9000015258789,81.0999984741211,94.1999969482422,97.5999984741211,95.0999984741211,92.8000030517578,65.5,79.6699981689453,79.8600006103516,65.1100006103516,55.4199981689453,8.5,49.0523503798061,29.7999992370605,0.170343438313762,5288,5408,1.83889473180992,57699,31377,8749,8881,0.0565053943973499,0.672237136781519,0.0811217812987856,4.73418235624129,11.1300502645764,2.45157014970804
"TN",47169,"Trousdale",0.300686493952172,-86.1567390106127,36.3920241321079,0.0303607522931678,114,40.9128875732422,0.509880123800062,0.434925146112205,4163.00322527446,276.927779005754,40.5408517643126,28436.7788785307,0.0059060371913278,0,1,NA,NA,0.354833333333333,0,NA,0.286357571714476,0.185342712252576,0.180795344325897,0.113514258162281,0.0958068614993647,7259,47.7000007629395,5.5,27319,1.7644923778907,NA,NA,NA,NA,NA,NA,NA,6646,5850,5874,5996,5629,6113,5520,0,0,0.0727370689655173,0.0368514150943396,5.66122286023741,6.5792512120101,39.0728476821192,40.818858560794,67840,0.384105960264901,0.477667493796526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.8000030517578,80.8000030517578,76.1999969482422,71.9000015258789,71.5,64.4000015258789,68.8000030517578,72.8000030517578,71.0999984741211,70,68.9000015258789,76,62.4000015258789,82.9000015258789,77.0999984741211,92.8000030517578,91.1999969482422,90.5999984741211,89.6999969482422,82.5,82.5599975585938,82.75,76.4000015258789,86.0999984741211,NA,25.0063564009586,9,0.401879818354631,1251.75884411936,2886.65752927901,1.482626209389,39383,26563,993,741,1,0,1,NA,1.22868029545757,0
"TN",47171,"Unicoi",0.0621728373001024,-82.432283277139,36.1108143443862,0.048343186042529,186,207.674209594727,0.447683599957597,0.301625703519548,5282.39197923294,281.07510420045,39.2564579206634,37821.7739101978,0.0170953509006379,0,0,NA,NA,0.0185428571428571,0,NA,0.000395256916996047,0.000778595696489241,0.000458896027271535,0.000679232467311938,0.00196581663299296,17667,59.5999984741211,5.9,28650,NA,NA,NA,NA,NA,NA,NA,NA,3645,4619,7201,10120,12678,14128,15886,1,9.88142292490119e-05,0.0118243243243243,0.00777363184079602,NA,6.21460809842219,NA,13.3333333333333,128640,NA,0.823611111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,11.6000003814697,14.8000001907349,9.89999961853027,8.30000019073486,8.60000038146973,7.19999980926514,13.8000001907349,19,17.3999996185303,20.2000007629395,15.5,33.0999984741211,31.8999996185303,34.2000007629395,28.1000003814697,29.5,25.1900005340576,21.7000007629395,24.7700004577637,42.2700004577637,NA,9.45275215086495,2.79999995231628,0.294738672496025,328.421297080216,4863.53795782427,NA,34811,NA,2107,1904,0.519176901050062,0.480823098949938,0.0713853659273361,4.28117908166564,11.3496883166062,8.05646524511764
"TN",47173,"Union",0.0297531469674677,-83.8374694405105,36.2878929687036,0.0642182678974973,224,52.7544898986816,0.459853593272586,0.333333333333333,6117,131.508909596207,23.0234688036634,34940,0.0134052640183096,0,0,NA,0.0297531469674677,0.215075,0,0.0281393819855358,0.000602668962548429,0.000221483942414175,0.000110229276895944,0.00101078167115903,0.00115128996807787,17808,45.5999984741211,3.6,26692,NA,3,2747.25274725275,1127.62685802153,217906,231235,804440,904320,10260,11459,11414,11615,11371,9030,8670,0,0,0.00884433962264151,0.0106382978723404,NA,5.19295685089021,NA,18.1772406847936,150400,NA,0.720040281973817,0.0297531469674677,0.459853593272586,0.333333333333333,6117,131.508909596207,34940,0.0134052640183096,0,0,NA,NA,NA,NA,NA,NA,NA,0,29.6000003814697,38.0999984741211,29.6000003814697,28.6000003814697,25.7999992370605,24.1000003814697,24.2999992370605,27.2000007629395,19,22.7000007629395,21.1000003814697,20.6000003814697,14,18.7000007629395,16.3999996185303,40.4000015258789,34.9000015258789,36.9000015258789,26.1000003814697,23.7999992370605,24.2099990844727,19.7900009155273,23.6800003051758,38.1300010681152,NA,9.21898901751636,0.899999976158142,0.290191716286069,182,5853,NA,36033,NA,1754,1883,0.468538643902341,0.531461356097659,0.508541981815869,4.11085516325558,11.0919676632227,4.3306964730281
"TN",47175,"Van Buren",0.0925997675319644,-85.4526658860759,35.6959875882992,0.0707725249420745,273,101.975784301758,0.483233874163305,0.370558375634518,2581,152.108872530027,23.9458981396767,16395,0.00309957380860132,0,0,0.0654450261780105,0.0925997675319644,0.314363636363636,0,0.0572477064220183,0.0190548780487805,0.0198044009779951,0.00505588078765301,0.00127087872185911,0.00414563806777217,5508,48,6.4,28361,NA,5.21052631578947,2928.87029288703,1199.65724078835,136164,143041,392593,370120,2933,2863,2784,2624,3516,4090,3985,0,0,0.00183823529411765,0.000533276450511945,NA,5.7037824746562,40,24.8815165876777,187520,0.6,0.66824644549763,0.0925997675319644,0.483233874163305,0.370558375634518,2581,152.108872530027,16395,0.00309957380860132,0,0,NA,62.0999984741211,60.4000015258789,60.7000007629395,72,3.79999995231628,NA,0,82.3000030517578,88.5,82.4000015258789,85.5,80.4000015258789,74.5999984741211,73.0999984741211,73.4000015258789,68.6999969482422,64.5999984741211,58.4000015258789,71.3000030517578,60.2999992370605,73.9000015258789,50.2999992370605,73.5999984741211,73.3000030517578,69.5,64.0999984741211,65,61.939998626709,60.7400016784668,57.9799995422363,74.6900024414062,59.4000015258789,25.409429138857,4,0.394131423061028,239,2334,NA,34250,NA,593,457,0,1,0,NA,1.99285225907244,0
"TN",47177,"Warren",0.208127747375976,-85.7784924356573,35.6786613376037,0.111914040794424,433,77.2064971923828,0.43271304527344,0.283715012722646,11147,190.709607966269,28.908440648925,73537,0.00592087557190275,1,0,0.167992926613616,0.208127747375976,0.270586111111111,0,0.153767500393267,0.0902577140875997,0.06688929366525,0.0479756784813881,0.0316386247256767,0.0286653781470418,38276,57,4.6,30135,1.1722449280165,5.14043209876543,646.551724137931,525.114155251142,507795,570221,2125840,2454908,14079,14413,16534,17306,20209,19764,22271,1,5.77834277129319e-05,0.0303329571106095,0.0144060283687943,5.01063529409626,5.76047781833275,21.6666666666667,29.9881469774793,270720,0.633333333333333,0.581983405768471,0.208127747375976,0.43271304527344,0.283715012722646,11147,190.709607966269,73537,0.00592087557190275,0,0,79.0999984741211,78,74,72.8000030517578,73.3000030517578,0.899999976158142,NA,0,73.9000015258789,78.8000030517578,73.5,76.5,75.5999984741211,61.7999992370605,69.9000015258789,74.0999984741211,69.8000030517578,67.5,74.0999984741211,74.3000030517578,65.9000015258789,72.4000015258789,54.4000015258789,84.0999984741211,80.3000030517578,80.5,74.6999969482422,66.5,64.7099990844727,66.9199981689453,53.3899993896484,74.120002746582,75.6999969482422,28.2254376500395,14.8999996185303,0.376531571962946,2320,8760,1.47186093562905,35647,24219,5204,4546,0.220752492454735,0.577459947019093,0.223782796876214,3.29991752206332,15.4069077115333,3.7721894883259
"TN",47179,"Washington",0.0641985299076135,-82.4974484425429,36.2933038840546,0.0857010876049993,326,86.5491943359375,0.441085936861831,0.280871670702179,10461.1860633344,305.591880774159,39.8377347211478,80246.8701245135,0.0200283228808416,1,0,0.0670947262102301,0.0641985299076135,0.382804545454545,0,0.0989152417723846,0.0660754140725949,0.0596347155778505,0.041677939505438,0.0381630254295789,0.0391448946568113,107198,68.4000015258789,3.7,32651,1.15214236351071,3.70512820512821,1365.54621848739,883.652430044183,672576,605797,4531622,3228291,16181,20354,28968,34052,45805,51631,59971,0,0,0.0449159021406728,0.0485576923076923,5.33030041240109,6.39692965521615,62.5,18.4243565599498,208000,0.375,0.717200251098556,0.0641985299076135,0.444273114559087,0.280871670702179,14829,305.591880774159,113752,0.0200283228808416,1,0,54.7999992370605,58.2000007629395,54.0999984741211,60.2000007629395,61.7000007629395,2.59999990463257,NA,0,36.5,45,42.7999992370605,46.2000007629395,43.2999992370605,47.2999992370605,36.7000007629395,37,36.9000015258789,41,35.7999992370605,40.0999984741211,31.7000007629395,35.5999984741211,24,46.9000015258789,47.9000015258789,42.7999992370605,38.2999992370605,34.7999992370605,30.2299995422363,28.0900001525879,29.5799999237061,49.1300010681152,56.4000015258789,12.7643430782572,3.70000004768372,0.314178482172661,671.59276635608,9580.07328478526,1.54989542344642,43721,28209,18371,20562,0.313475516856761,0.479253775100359,0.122970545440021,3.93094333677991,39.5013863512667,17.9753646430205
"TN",47181,"Wayne",0.139221064179923,-87.7879934528211,35.2398978105663,0.188666224824553,734,43.1609497070312,0.532615993646305,0.584736251402918,9115,161.918486012068,28.038432311258,52638,0.000548546352166758,0,1,0.113831089351285,0.139221064179923,0.292643103448276,0,0.0874718385738074,0.0528849887396133,0.0288898665493474,0.0184391427416094,0.0679847999049994,0.0574584336995476,16842,51,12.3,25053,1.26145882352941,5.84051724137931,866.82427107959,752.45504399949,586501,645740,1475887,1201233,11301,11471,12062,12877,12134,13638,13864,1,7.76578395589035e-05,0.00843454790823212,0.0058411214953271,NA,5.98141421125448,63.6363636363636,42.4242424242424,479360,0.0909090909090909,0.509881422924901,0.139221064179923,0.532615993646305,0.584736251402918,9115,161.918486012068,52638,0.000548546352166758,0,1,25.8999996185303,40.0999984741211,36.4000015258789,36.2999992370605,44.0999984741211,6.30000019073486,NA,0,45.2999992370605,51.5999984741211,41.7999992370605,37.2999992370605,39.0999984741211,35.9000015258789,32.4000015258789,28.8999996185303,23.2000007629395,24.2000007629395,24.1000003814697,23.8999996185303,19.8999996185303,24.2999992370605,17.7999992370605,33.0999984741211,35.9000015258789,30.6000003814697,22.2999992370605,28.7000007629395,29.1900005340576,28.8799991607666,24.0400009155273,31.9400005340576,33.5999984741211,18.1118923651206,2.70000004768372,0.245136186770428,1269,7841,1.9736062992126,31331,15875,1667,2345,0.76157728052928,0.150032722158352,0.2481023032456,5,6.92788854086037,4.04005828290821
"TN",47183,"Weakley",0.231280193236715,-88.7178392919264,36.2982843474761,0.151216438808504,580,15.3949718475342,0.471527909273466,0.493545937737282,16813.2254672693,161.506642512077,36.8141775636614,73760.9196978933,0.000988142292490119,0,0,0.210158817086528,0.231280193236715,0.51805652173913,0,0.187858347386172,0.0932599104756384,0.0825818699572852,0.0655635341867,0.0694655394755696,0.0781245538391251,34895,56.9000015258789,6.2,30401,1.95188661652266,4.37990196078431,1827.67624020888,1279.9427958527,849665,1024853,2942005,3453713,24538,28955,31929,31053,29262,29498,27962,5,0.000161015038804624,0.0824652777777778,0.0261314655172414,4.92362391710663,5.57972982598622,65.7608695652174,37.3658741847254,371200,0.260869565217391,0.496528508310541,0.231280193236715,0.474016270706632,0.493545937737282,18216,161.506642512077,79915,0.000988142292490119,1,0,57.7999992370605,65.9000015258789,61.7000007629395,59.5,65.5,5.30000019073486,NA,0,70.3000030517578,72.9000015258789,63.2000007629395,58.7000007629395,61,55.4000015258789,62.2000007629395,62.7000007629395,61.5999984741211,61.4000015258789,62.9000015258789,67,61.2999992370605,72.8000030517578,64.8000030517578,82.5,77.3000030517578,74.6999969482422,68.0999984741211,64,57.7000007629395,62.7999992370605,55.3400001525879,65.7799987792969,56.5,30.0863661825641,8.60000038146973,0.302917431021799,3888.56603500249,12908.0455731094,1.60552708798669,36659,22833,5417,6674,0.510548704395086,0.284164977514655,0.388794444841539,4.33766840351984,15.4633891639884,3.31328230954364
"TN",47185,"White",0.122055217993817,-85.3569057757601,35.8533740313259,0.0981360536999999,377,103.501441955566,0.454166467080179,0.33422103861518,9381,142.969619443556,21.6962647815326,61817,0.017268947873361,0,0,0.106081789584062,0.122055217993817,0.253963461538461,0,0.1152,0.0499968154894593,0.0411061753112682,0.0319522471910112,0.0163622197212363,0.017762470492628,23102,53.2000007629395,4.7,27224,1.53824836601307,5.65925925925926,3056.76855895197,1362.39782016349,459839,377622,1341198,1203790,11176,12348,15420,15701,15543,15983,16204,0,0,0.0162337662337662,0.00946969696969697,6.37161184723186,6.39692965521615,33.3333333333333,26.7857142857143,232320,0.333333333333333,0.627551020408163,0.122055217993817,0.454166467080179,0.33422103861518,9381,142.969619443556,61817,0.017268947873361,0,0,24.2999992370605,35.2999992370605,32.0999984741211,35.2999992370605,47.7999992370605,1.89999997615814,NA,0,87.4000015258789,91,84,81.0999984741211,78.4000015258789,58.7000007629395,70.5999984741211,70.9000015258789,70.8000030517578,64.9000015258789,64.6999969482422,69.4000015258789,60.2000007629395,70,56.7000007629395,82.8000030517578,57.5999984741211,77,66.5999984741211,64.0999984741211,62.4300003051758,63.2599983215332,55.2000007629395,71.3499984741211,46.4000015258789,19.0052759060577,11.6000003814697,0.347233334803344,1145,8074,1.92951963100461,34303,17778,3006,2976,0.653550467290781,0.262448847863962,0.443336539500096,4.02020746387492,24.6192002471614,12.9479127243458
"TN",47187,"Williamson",0.519033029756159,-86.8986243938838,35.8937398482284,0.150921125199999,583,31.9682731628418,0.495773333989577,0.326746647847565,23827,441.892181139044,61.1274862696376,172246,0.00188861375750199,1,0,0.47292378956656,0.519033029756159,0.396304347826087,1,0.45052905874921,0.279636037421505,0.223037272006344,0.140780658316341,0.0518327832088315,0.0433503291808147,126638,81.8000030517578,1.9,63959,1.72369575816675,5.63266662399727,2142.79938546131,1322.82084975909,2030341,1403202,10528965,6528324,28313,26321,24213,23409,22845,25220,24307,3,0.000128155837498398,0.064709595959596,0.0423954778156997,5.74300318780948,5.7037824746562,57.3122529644269,36.0931899641577,375040,0.292490118577075,0.546236559139785,0.519033029756159,0.495773333989577,0.326746647847565,23827,441.892181139044,172246,0.00188861375750199,1,0,25.2000007629395,30.2000007629395,29.6000003814697,32.5,32,1.29999995231628,NA,0,54.5999984741211,80.1999969482422,63.9000015258789,58.0999984741211,61.2999992370605,69.8000030517578,66,73,76.4000015258789,75.3000030517578,71.6999969482422,76.9000015258789,67.9000015258789,84.8000030517578,69.6999969482422,90,90.5,85.8000030517578,81.3000030517578,59.4000015258789,63.5099983215332,67.1999969482422,61.8499984741211,65.1999969482422,33,39.9337094136736,25.5,0.278202468487395,12367,11415,1.47088973790544,93553,63603,20979,22081,0.225248248702643,0.590824942370907,0.215472374661202,4.00437740908493,79.0239894898059,37.1018500506898
"TN",47189,"Wilson",0.305461798097576,-86.2975999878568,36.1548420201656,0.151253683568331,571,42.5932006835938,0.436639035933899,0.300970873786408,26072,381.230707272169,46.2549422013738,214884,0.0123120589137772,0,1,0.259701927631819,0.305461798097576,0.4665325,1,0.283257988485762,0.218284364162951,0.180591285075395,0.114030108921863,0.0626400477429089,0.0640127025343661,88809,71.4000015258789,2.8,45250,1.82581192352546,5.01974697469747,1845.80612757408,1146.90504300894,2592550,1919019,9939447,7147654,28747,27148,25394,26241,23929,25267,26318,1,3.81083037993979e-05,0.040948275862069,0.0344106851549755,5.92692602597041,6.06842558824411,48.0730223123732,29.6428571428571,392320,0.442190669371197,0.633791208791209,0.305461798097576,0.436639035933899,0.300970873786408,26072,381.230707272169,214884,0.0123120589137772,0,1,25.3999996185303,28.6000003814697,28.3999996185303,29.1000003814697,34.2000007629395,1.79999995231628,NA,0,66.8000030517578,73.6999969482422,68.3000030517578,62.7999992370605,60,64.1999969482422,68.0999984741211,70.1999969482422,70.4000015258789,71,70.3000030517578,75.0999984741211,64.1999969482422,76.9000015258789,60.7000007629395,82.3000030517578,99.8000030517578,82,77,66.6999969482422,67.4199981689453,69.1999969482422,58.5299987792969,69.8300018310547,33.7999992370605,37.5215832115819,14.6000003814697,0.282462229856638,7964,17787,1.78798442856313,61546,34422,14017,14668,0.321512548619547,0.467527692422665,0.295571875056448,4.07214941666439,36.2386213473586,15.4008639722693
"TX",48001,"Anderson",0.352760146181958,-95.6525445840944,31.8133554951407,0.265931537498428,1071,29.9488868713379,0.51685563064947,0.511658031088083,10398,169.685324100789,33.2032593763526,53139,0,0,1,0.208044382801664,0.352760146181958,0.55661875,0,0.480658792935313,0.32525205431552,0.318020058233581,0.250890640181367,0.234825527590775,0.210578535016593,55109,67.6999969482422,6.3,29760,2.189221331998,6.61990740740741,NA,NA,625221,237458,1764388,399740,17395,20923,29650,34318,34643,37092,31875,0,0,0.00833918539325843,0.00199893390191898,5.73657229747919,6.47697236288968,66.9890393294649,49.2765273311897,600320,0.282398452611219,0.456993569131833,0.352760146181958,0.51685563064947,0.511658031088083,10398,169.685324100789,53139,0,0,0,NA,NA,73.4000015258789,73.3000030517578,65.3000030517578,0,NA,NA,54.5,53.7999992370605,57.5,54.7000007629395,51.9000015258789,49.4000015258789,54,59.0999984741211,62.9000015258789,68.0999984741211,67.0999984741211,74.0999984741211,60,31.3999996185303,49.0999984741211,94.0999984741211,92.8000030517578,88.4000015258789,79.3000030517578,62.4000015258789,42.689998626709,39.189998626709,47.2000007629395,58.7799987792969,11.6999998092651,24.0721553077758,14.1000003814697,0.185492854972695,3668,6730,1.81571551253025,46515,25618,9854,10542,0.251914527527583,0.68811382842627,0.108145067448545,4.93635004434235,14.8900717961633,6.23526787663514
"TX",48003,"Andrews",NA,-102.6377394067,32.3050574040623,0.372256970734494,1501,43.4137496948242,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0.00548159749412686,0.0264172772849981,0.0164564749307905,0.0150142026241039,13004,61.2000007629395,11.6,34638,2.08657202699558,NA,NA,NA,NA,NA,NA,NA,0,24,975,350,736,1277,5002,0,0,0.0040516954787234,0.000599041533546326,NA,7.3132203870903,NA,37.0786516853933,1001600,NA,0.438202247191011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.8000030517578,100,89.1999969482422,84.5,27.5,96.4000015258789,93.8000030517578,94.4000015258789,81.4000015258789,85.3000030517578,53.2000007629395,45.810001373291,53.4099998474121,59.4900016784668,NA,18.2737699477582,3.70000004768372,0.162741624604092,NA,NA,1.78963958937737,64155,35848,1900,2077,0.385509862789224,0.614490137210776,0.385509862789224,3.0975068796086,4.87476317915526,0.450716136151382
